work_year,job_title,skills,experience_level,salary_usd,company_location,remote_ratio,industry
2025,Data Analyst,"Python, NLP, PyTorch",Entry,153437,Germany,25,Finance
2025,Cloud Engineer,"Java, Spring Boot, Microservices",Entry,67329,US,25,E-commerce
2025,Business Analyst,"Python, NLP, PyTorch",Mid,63203,UK,50,IT
2025,Data Analyst,"AWS, Azure, Cloud Computing",Entry,91486,US,75,E-commerce
2025,Software Engineer,"SQL, Excel, Power BI",Entry,116976,India,0,Finance
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Entry,144519,UK,0,Cloud Services
2025,ML Engineer,"Python, TensorFlow, Deep Learning",Entry,124006,US,50,E-commerce
2025,AI Engineer,"Python, SQL, Machine Learning",Senior,125536,US,50,E-commerce
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Mid,68934,India,25,Healthcare
2025,AI Engineer,"SQL, Excel, Power BI",Entry,145349,UK,75,Finance
2025,Business Analyst,"Python, TensorFlow, Deep Learning",Mid,117713,UK,75,Healthcare
2025,Data Scientist,"Statistics, R, Data Visualization",Mid,98247,UK,75,IT
2025,Software Engineer,"Python, NLP, PyTorch",Entry,126844,UK,100,E-commerce
2025,AI Engineer,"Python, NLP, PyTorch",Entry,149781,Canada,0,E-commerce
2025,Business Analyst,"Java, Spring Boot, Microservices",Mid,68465,UK,100,Cloud Services
2025,AI Engineer,"Python, TensorFlow, Deep Learning",Senior,94890,Canada,100,Healthcare
2025,Data Scientist,"Statistics, R, Data Visualization",Entry,66503,Australia,25,Finance
2025,Business Analyst,"SQL, Excel, Power BI",Senior,145013,India,75,E-commerce
2025,AI Engineer,"Python, NLP, PyTorch",Senior,81951,Canada,75,Healthcare
2025,Data Analyst,"Statistics, R, Data Visualization",Mid,158428,Canada,0,E-commerce
2025,Software Engineer,"Python, NLP, PyTorch",Entry,151312,Australia,100,Healthcare
2025,AI Engineer,"Python, TensorFlow, Deep Learning",Mid,166720,US,50,E-commerce
2025,Business Analyst,"Statistics, R, Data Visualization",Mid,96488,US,0,Healthcare
2025,Data Analyst,"Java, Spring Boot, Microservices",Senior,80607,Australia,75,Finance
2025,Business Analyst,"Statistics, R, Data Visualization",Senior,102646,Canada,25,Finance
2025,Cloud Engineer,"Python, SQL, Machine Learning",Entry,165790,US,75,Healthcare
2025,Software Engineer,"SQL, Excel, Power BI",Entry,82440,UK,25,E-commerce
2025,Software Engineer,"Python, TensorFlow, Deep Learning",Entry,79668,Germany,100,IT
2025,Data Scientist,"Python, SQL, Machine Learning",Entry,167282,India,100,Finance
2025,AI Engineer,"Statistics, R, Data Visualization",Senior,110052,US,75,Cloud Services
2025,Data Scientist,"SQL, Excel, Power BI",Entry,98122,US,0,Finance
2025,AI Engineer,"Python, TensorFlow, Deep Learning",Entry,156342,India,0,Cloud Services
2025,Data Scientist,"Java, Spring Boot, Microservices",Entry,113551,US,25,Cloud Services
2025,ML Engineer,"SQL, Excel, Power BI",Mid,148884,Canada,100,Healthcare
2025,ML Engineer,"Statistics, R, Data Visualization",Entry,125839,India,100,E-commerce
2025,Data Scientist,"Statistics, R, Data Visualization",Mid,103529,Canada,0,Finance
2025,Data Scientist,"Python, TensorFlow, Deep Learning",Mid,108150,Australia,0,E-commerce
2025,Business Analyst,"Python, TensorFlow, Deep Learning",Entry,152682,Canada,25,Cloud Services
2025,Business Analyst,"Java, Spring Boot, Microservices",Senior,110495,Canada,100,Healthcare
2025,ML Engineer,"SQL, Excel, Power BI",Mid,140875,Canada,25,Finance
2025,Business Analyst,"Python, NLP, PyTorch",Mid,94407,Canada,75,IT
2025,Cloud Engineer,"Java, Spring Boot, Microservices",Mid,92458,Australia,25,IT
2025,Cloud Engineer,"Statistics, R, Data Visualization",Senior,104414,India,50,IT
2025,ML Engineer,"AWS, Azure, Cloud Computing",Senior,105334,Germany,0,IT
2025,AI Engineer,"AWS, Azure, Cloud Computing",Entry,78040,UK,25,Cloud Services
2025,AI Engineer,"Python, TensorFlow, Deep Learning",Senior,138995,UK,0,IT
2025,Data Analyst,"Python, SQL, Machine Learning",Entry,161667,Canada,100,Healthcare
2025,AI Engineer,"Python, SQL, Machine Learning",Senior,124377,Canada,100,Finance
2025,Data Analyst,"SQL, Excel, Power BI",Senior,68146,UK,0,IT
2025,Data Scientist,"AWS, Azure, Cloud Computing",Senior,119805,India,100,Healthcare
2025,AI Engineer,"AWS, Azure, Cloud Computing",Senior,144669,UK,75,Finance
2025,AI Engineer,"AWS, Azure, Cloud Computing",Mid,97895,Germany,75,IT
2025,ML Engineer,"Java, Spring Boot, Microservices",Entry,95646,UK,25,E-commerce
2025,Data Analyst,"AWS, Azure, Cloud Computing",Entry,87327,Canada,0,Healthcare
2025,Business Analyst,"Java, Spring Boot, Microservices",Entry,103057,US,100,E-commerce
2025,Data Analyst,"Java, Spring Boot, Microservices",Entry,94147,Germany,25,Healthcare
2025,AI Engineer,"Java, Spring Boot, Microservices",Senior,124344,India,75,E-commerce
2025,Data Scientist,"Java, Spring Boot, Microservices",Senior,72755,Germany,25,IT
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Mid,139222,UK,25,Cloud Services
2025,Data Scientist,"Python, SQL, Machine Learning",Senior,101903,Germany,25,Healthcare
2025,Software Engineer,"AWS, Azure, Cloud Computing",Mid,140322,UK,50,E-commerce
2025,Business Analyst,"AWS, Azure, Cloud Computing",Senior,137757,Australia,25,Healthcare
2025,Data Analyst,"SQL, Excel, Power BI",Entry,111447,Germany,75,Finance
2025,Business Analyst,"Statistics, R, Data Visualization",Senior,130564,UK,0,IT
2025,Data Analyst,"Java, Spring Boot, Microservices",Senior,155571,Germany,100,Cloud Services
2025,Data Scientist,"Java, Spring Boot, Microservices",Senior,157401,Canada,50,IT
2025,AI Engineer,"Python, SQL, Machine Learning",Entry,125325,Australia,25,IT
2025,Data Scientist,"Java, Spring Boot, Microservices",Entry,150382,Australia,50,Healthcare
2025,Business Analyst,"Python, NLP, PyTorch",Mid,89779,Canada,100,Cloud Services
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Entry,82636,Australia,50,Cloud Services
2025,Software Engineer,"SQL, Excel, Power BI",Mid,96780,US,25,IT
2025,Data Scientist,"Python, NLP, PyTorch",Mid,90120,Canada,25,E-commerce
2025,AI Engineer,"AWS, Azure, Cloud Computing",Senior,85134,Australia,75,Finance
2025,Software Engineer,"AWS, Azure, Cloud Computing",Mid,95117,Australia,0,Healthcare
2025,Cloud Engineer,"Java, Spring Boot, Microservices",Entry,88571,Canada,50,IT
2025,AI Engineer,"Statistics, R, Data Visualization",Senior,96517,US,75,Finance
2025,AI Engineer,"Python, TensorFlow, Deep Learning",Senior,155349,Australia,25,IT
2025,Data Analyst,"SQL, Excel, Power BI",Mid,105955,US,100,Cloud Services
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Mid,128023,US,0,Cloud Services
2025,Software Engineer,"Statistics, R, Data Visualization",Mid,71958,US,100,Finance
2025,Business Analyst,"AWS, Azure, Cloud Computing",Senior,140155,India,25,IT
2025,Software Engineer,"Python, NLP, PyTorch",Senior,157565,Canada,100,IT
2025,AI Engineer,"Java, Spring Boot, Microservices",Entry,150048,Canada,75,Cloud Services
2025,Data Analyst,"Statistics, R, Data Visualization",Senior,166782,Canada,0,E-commerce
2025,Cloud Engineer,"Statistics, R, Data Visualization",Mid,130558,US,75,Cloud Services
2025,Data Scientist,"Java, Spring Boot, Microservices",Entry,122567,UK,0,E-commerce
2025,Data Scientist,"Python, NLP, PyTorch",Senior,137604,Canada,100,Cloud Services
2025,Software Engineer,"Statistics, R, Data Visualization",Mid,84646,Canada,75,Healthcare
2025,Business Analyst,"Java, Spring Boot, Microservices",Mid,131834,India,25,Healthcare
2025,Data Scientist,"Python, TensorFlow, Deep Learning",Entry,145430,Germany,0,Healthcare
2025,Data Analyst,"Statistics, R, Data Visualization",Mid,141844,Germany,75,Cloud Services
2025,Data Scientist,"Python, TensorFlow, Deep Learning",Mid,124516,Canada,75,E-commerce
2025,Software Engineer,"Python, SQL, Machine Learning",Mid,101046,India,100,E-commerce
2025,Data Scientist,"Python, SQL, Machine Learning",Entry,144924,Australia,100,Finance
2025,ML Engineer,"Python, NLP, PyTorch",Entry,138641,Canada,50,Finance
2025,Software Engineer,"Python, SQL, Machine Learning",Senior,84115,Canada,25,E-commerce
2025,Business Analyst,"Python, SQL, Machine Learning",Senior,154550,Canada,0,Finance
2025,Data Analyst,"Python, SQL, Machine Learning",Mid,74867,UK,0,Finance
2025,Data Scientist,"Python, SQL, Machine Learning",Mid,128912,India,25,IT
2025,Data Analyst,"Statistics, R, Data Visualization",Entry,104701,Australia,25,IT
2025,ML Engineer,"Python, NLP, PyTorch",Senior,92894,Australia,75,Cloud Services
2025,AI Engineer,"Python, SQL, Machine Learning",Entry,69494,India,100,Healthcare
2025,Data Scientist,"Python, NLP, PyTorch",Mid,149979,US,25,Healthcare
2025,Data Scientist,"AWS, Azure, Cloud Computing",Mid,91834,Germany,75,Cloud Services
2025,AI Engineer,"Java, Spring Boot, Microservices",Senior,67332,Australia,100,Finance
2025,Software Engineer,"Statistics, R, Data Visualization",Mid,131068,Canada,25,Finance
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Senior,89809,Germany,25,Healthcare
2025,Data Scientist,"Java, Spring Boot, Microservices",Senior,148548,Australia,0,Cloud Services
2025,Cloud Engineer,"AWS, Azure, Cloud Computing",Entry,161853,UK,100,Healthcare
2025,Data Analyst,"SQL, Excel, Power BI",Senior,107832,Australia,100,Finance
2025,Business Analyst,"Python, SQL, Machine Learning",Entry,76597,Germany,25,Cloud Services
2025,ML Engineer,"Statistics, R, Data Visualization",Entry,79148,US,75,Cloud Services
2025,Business Analyst,"AWS, Azure, Cloud Computing",Entry,92952,Germany,0,Healthcare
2025,Data Scientist,"Python, TensorFlow, Deep Learning",Mid,87306,UK,50,Finance
2025,Cloud Engineer,"Python, TensorFlow, Deep Learning",Senior,85809,UK,25,Healthcare
2025,Software Engineer,"AWS, Azure, Cloud Computing",Entry,157231,India,25,E-commerce
2025,Business Analyst,"Python, NLP, PyTorch",Senior,136683,Canada,0,E-commerce
2025,Data Scientist,"SQL, Excel, Power BI",Mid,167660,India,25,IT
2025,Software Engineer,"Statistics, R, Data Visualization",Mid,112490,Germany,25,IT
2025,AI Engineer,"AWS, Azure, Cloud Computing",Entry,91136,UK,50,Finance
2025,Software Engineer,"Java, Spring Boot, Microservices",Mid,71935,Canada,75,Healthcare
2025,ML Engineer,"SQL, Excel, Power BI",Mid,102298,Canada,100,IT
2025,Business Analyst,"Statistics, R, Data Visualization",Senior,146777,Germany,0,IT
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Senior,160000,UK,0,Healthcare
2025,Cloud Engineer,"Statistics, R, Data Visualization",Mid,164238,Germany,50,Finance
2025,ML Engineer,"Java, Spring Boot, Microservices",Entry,141403,Germany,25,Cloud Services
2025,AI Engineer,"SQL, Excel, Power BI",Entry,74717,Canada,25,Cloud Services
2025,Data Scientist,"Python, SQL, Machine Learning",Mid,102441,Canada,75,Healthcare
2025,Data Scientist,"AWS, Azure, Cloud Computing",Senior,73598,Canada,75,IT
2025,Business Analyst,"Java, Spring Boot, Microservices",Mid,114193,UK,25,Cloud Services
2025,Software Engineer,"Python, SQL, Machine Learning",Senior,113277,India,100,IT
2025,Data Scientist,"Statistics, R, Data Visualization",Entry,157842,Canada,100,Finance
2025,Data Analyst,"Python, SQL, Machine Learning",Mid,147442,Canada,100,Healthcare
2025,ML Engineer,"Statistics, R, Data Visualization",Mid,114838,India,50,Finance
2025,Business Analyst,"SQL, Excel, Power BI",Mid,85131,Australia,25,IT
2025,Business Analyst,"SQL, Excel, Power BI",Entry,70225,UK,100,Healthcare
2025,Data Scientist,"Statistics, R, Data Visualization",Senior,143544,Australia,50,Cloud Services
2025,Software Engineer,"AWS, Azure, Cloud Computing",Senior,107720,India,25,E-commerce
2025,Business Analyst,"Python, TensorFlow, Deep Learning",Entry,111372,Australia,50,E-commerce
2025,Data Scientist,"Python, TensorFlow, Deep Learning",Mid,80814,UK,100,Healthcare
2025,Data Analyst,"Java, Spring Boot, Microservices",Mid,80486,Germany,25,E-commerce
2025,Cloud Engineer,"Python, SQL, Machine Learning",Senior,126251,Australia,75,Finance
2025,AI Engineer,"Python, NLP, PyTorch",Entry,66170,Canada,100,Finance
2025,Software Engineer,"Java, Spring Boot, Microservices",Senior,108610,India,25,E-commerce
2025,Data Analyst,"AWS, Azure, Cloud Computing",Mid,150741,Australia,0,Finance
2025,Data Analyst,"AWS, Azure, Cloud Computing",Mid,132549,Germany,75,IT
2025,Cloud Engineer,"SQL, Excel, Power BI",Mid,131446,Canada,0,IT
2025,AI Engineer,"AWS, Azure, Cloud Computing",Mid,88556,Australia,25,E-commerce
2025,Data Analyst,"Statistics, R, Data Visualization",Mid,92643,Australia,50,Healthcare
2025,Business Analyst,"Python, TensorFlow, Deep Learning",Entry,69243,India,50,Cloud Services
2025,Cloud Engineer,"Java, Spring Boot, Microservices",Senior,166323,Australia,50,Cloud Services
2025,Data Scientist,"SQL, Excel, Power BI",Mid,157172,Australia,0,Cloud Services
2025,Cloud Engineer,"Python, NLP, PyTorch",Entry,88730,US,100,E-commerce
2025,Data Analyst,"Python, SQL, Machine Learning",Mid,138443,Canada,50,IT
2025,ML Engineer,"Python, SQL, Machine Learning",Mid,146196,Canada,100,IT
2025,AI Engineer,"Statistics, R, Data Visualization",Senior,146234,UK,50,Healthcare
2025,Software Engineer,"Python, NLP, PyTorch",Entry,91540,Australia,100,Cloud Services
2025,AI Engineer,"Java, Spring Boot, Microservices",Entry,168042,UK,100,IT
2025,Data Scientist,"AWS, Azure, Cloud Computing",Senior,99627,India,0,Cloud Services
2025,Data Scientist,"Python, TensorFlow, Deep Learning",Entry,73752,US,100,Finance
2025,Data Analyst,"Java, Spring Boot, Microservices",Senior,171181,Australia,100,Cloud Services
2025,ML Engineer,"Python, NLP, PyTorch",Mid,77552,UK,0,Healthcare
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Senior,155147,Germany,50,Finance
2025,Business Analyst,"Statistics, R, Data Visualization",Mid,164709,Australia,50,Healthcare
2025,Data Scientist,"Java, Spring Boot, Microservices",Senior,93018,US,50,IT
2025,Data Analyst,"AWS, Azure, Cloud Computing",Entry,92508,UK,0,Cloud Services
2025,AI Engineer,"Python, TensorFlow, Deep Learning",Senior,148454,US,50,Finance
2025,Software Engineer,"Python, NLP, PyTorch",Entry,66332,Australia,50,Healthcare
2025,Business Analyst,"Python, NLP, PyTorch",Senior,139380,Canada,0,E-commerce
2025,AI Engineer,"SQL, Excel, Power BI",Senior,110604,UK,100,Healthcare
2025,Software Engineer,"SQL, Excel, Power BI",Entry,85226,Australia,75,E-commerce
2025,Business Analyst,"Python, SQL, Machine Learning",Entry,109703,India,0,IT
2025,Software Engineer,"Python, SQL, Machine Learning",Entry,82843,India,25,Cloud Services
2025,Business Analyst,"Python, TensorFlow, Deep Learning",Mid,158667,UK,75,E-commerce
2025,Software Engineer,"Python, SQL, Machine Learning",Entry,78427,Australia,75,Cloud Services
2025,Data Analyst,"Python, NLP, PyTorch",Entry,151763,UK,50,IT
2025,Business Analyst,"SQL, Excel, Power BI",Entry,109384,US,25,Healthcare
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Mid,134640,US,25,Healthcare
2025,Software Engineer,"Statistics, R, Data Visualization",Senior,120533,Canada,75,Finance
2025,Software Engineer,"Statistics, R, Data Visualization",Mid,148852,India,0,Finance
2025,ML Engineer,"SQL, Excel, Power BI",Entry,160959,Australia,75,E-commerce
2025,AI Engineer,"Python, NLP, PyTorch",Entry,106210,Canada,25,IT
2025,Cloud Engineer,"AWS, Azure, Cloud Computing",Mid,68250,Germany,75,Healthcare
2025,Business Analyst,"Python, SQL, Machine Learning",Mid,86416,India,75,Finance
2025,AI Engineer,"Python, SQL, Machine Learning",Mid,83010,Australia,0,Healthcare
2025,AI Engineer,"Java, Spring Boot, Microservices",Entry,92514,India,0,Healthcare
2025,Software Engineer,"Python, NLP, PyTorch",Entry,76964,Australia,100,E-commerce
2025,Data Scientist,"SQL, Excel, Power BI",Mid,109654,Germany,75,Healthcare
2025,Data Analyst,"SQL, Excel, Power BI",Mid,145193,Germany,25,Cloud Services
2025,Data Scientist,"Python, TensorFlow, Deep Learning",Entry,118243,US,0,IT
2025,Cloud Engineer,"Statistics, R, Data Visualization",Mid,130328,Germany,25,E-commerce
2025,Cloud Engineer,"Python, NLP, PyTorch",Mid,153316,Australia,25,Healthcare
2025,Business Analyst,"Python, NLP, PyTorch",Mid,147670,Germany,75,IT
2025,Software Engineer,"Python, SQL, Machine Learning",Entry,83757,India,50,Cloud Services
2025,Data Scientist,"AWS, Azure, Cloud Computing",Senior,124714,Canada,0,IT
2025,Software Engineer,"Statistics, R, Data Visualization",Mid,94621,US,100,Cloud Services
2025,AI Engineer,"AWS, Azure, Cloud Computing",Mid,156564,Germany,100,Cloud Services
2025,Software Engineer,"Python, NLP, PyTorch",Senior,124309,India,0,Healthcare
2025,Business Analyst,"Statistics, R, Data Visualization",Entry,87134,India,50,Finance
2025,Cloud Engineer,"Java, Spring Boot, Microservices",Mid,146950,Canada,25,Finance
2025,Business Analyst,"Python, SQL, Machine Learning",Senior,113883,Australia,25,Healthcare
2025,Data Analyst,"Java, Spring Boot, Microservices",Mid,88332,Canada,25,Finance
2025,Data Analyst,"Python, NLP, PyTorch",Mid,122072,Canada,25,Cloud Services
2025,Cloud Engineer,"Java, Spring Boot, Microservices",Senior,81976,US,100,IT
2025,ML Engineer,"Java, Spring Boot, Microservices",Mid,111465,UK,100,Finance
2025,Data Scientist,"Python, TensorFlow, Deep Learning",Senior,98655,India,75,Finance
2025,AI Engineer,"Statistics, R, Data Visualization",Mid,132549,India,0,Healthcare
2025,Data Analyst,"AWS, Azure, Cloud Computing",Entry,69092,Australia,0,IT
2025,ML Engineer,"Python, NLP, PyTorch",Entry,88480,US,100,Cloud Services
2025,Software Engineer,"AWS, Azure, Cloud Computing",Senior,136504,Germany,100,Finance
2025,Software Engineer,"Python, TensorFlow, Deep Learning",Senior,128346,Canada,100,E-commerce
2025,Software Engineer,"Python, NLP, PyTorch",Mid,115023,Germany,75,Healthcare
2025,Data Scientist,"SQL, Excel, Power BI",Mid,106094,Germany,0,Finance
2025,Software Engineer,"Python, TensorFlow, Deep Learning",Senior,139324,US,25,E-commerce
2025,Software Engineer,"Java, Spring Boot, Microservices",Entry,83011,Canada,0,Healthcare
2025,ML Engineer,"AWS, Azure, Cloud Computing",Entry,91114,Canada,0,IT
2025,AI Engineer,"AWS, Azure, Cloud Computing",Senior,152885,India,0,Cloud Services
2025,AI Engineer,"SQL, Excel, Power BI",Mid,133272,Australia,100,IT
2025,Business Analyst,"Java, Spring Boot, Microservices",Senior,106592,Australia,25,IT
2025,Software Engineer,"Python, TensorFlow, Deep Learning",Entry,77660,Australia,0,E-commerce
2025,ML Engineer,"Statistics, R, Data Visualization",Senior,70137,India,50,Healthcare
2025,AI Engineer,"AWS, Azure, Cloud Computing",Entry,168914,Australia,0,IT
2025,AI Engineer,"SQL, Excel, Power BI",Entry,71444,Germany,50,Healthcare
2025,Cloud Engineer,"AWS, Azure, Cloud Computing",Entry,167661,India,0,Finance
2025,Cloud Engineer,"Statistics, R, Data Visualization",Mid,103797,Germany,50,IT
2025,Data Scientist,"Statistics, R, Data Visualization",Entry,78630,US,100,IT
2025,AI Engineer,"SQL, Excel, Power BI",Senior,99530,Germany,100,Healthcare
2025,Data Analyst,"Python, TensorFlow, Deep Learning",Senior,106329,Germany,0,Cloud Services
2025,Business Analyst,"Python, NLP, PyTorch",Senior,85608,Germany,25,IT
2025,Data Scientist,"Statistics, R, Data Visualization",Senior,167797,Australia,75,Healthcare
